,replicate,334_373,334_384,600,ratio,surfactant_1,surfactant_1_ratio,surfactant_2,surfactant_2_ratio,analysis,well_idx,concentration
704,2,240094.0,351752.0,0.0543,0.6825661261343219,NaDC,0.2,NaC,0.8,rough_rough,20,15.919
705,2,247933.0,371853.0,0.0397,0.6667500329431254,NaDC,0.2,NaC,0.8,rough_rough,21,21.393
706,2,214243.0,318238.0,0.0397,0.673216272098241,NaDC,0.2,NaC,0.8,rough_rough,22,28.75
707,2,188787.0,276076.0,0.0421,0.6838225705965024,NaDC,0.2,NaC,0.8,rough_rough,23,38.637
708,3,138090.0,171987.0,0.0401,0.8029095222313314,NaDC,0.2,NaC,0.8,rough_rough,24,1.496
709,3,167262.0,212929.0,0.0399,0.7855294487833973,NaDC,0.2,NaC,0.8,rough_rough,25,2.011
710,3,216534.0,273985.0,0.0402,0.7903133383214409,NaDC,0.2,NaC,0.8,rough_rough,26,2.702
711,3,171641.0,221291.0,0.0407,0.7756347976194242,NaDC,0.2,NaC,0.8,rough_rough,27,3.632
712,3,135920.0,171084.0,0.0389,0.7944635383788081,NaDC,0.2,NaC,0.8,rough_rough,28,4.88
713,3,148715.0,197075.0,0.0394,0.7546111886337689,NaDC,0.2,NaC,0.8,rough_rough,29,6.559
714,3,210037.0,290629.0,0.0403,0.7226980101779245,NaDC,0.2,NaC,0.8,rough_rough,30,8.814
715,3,216976.0,312728.0,0.0399,0.6938169911232764,NaDC,0.2,NaC,0.8,rough_rough,31,11.845
716,3,234856.0,346323.0,0.054,0.6781415037407276,NaDC,0.2,NaC,0.8,rough_rough,32,15.919
717,3,244077.0,365760.0,0.0395,0.6673146325459317,NaDC,0.2,NaC,0.8,rough_rough,33,21.393
718,3,210704.0,312034.0,0.0396,0.6752597473352263,NaDC,0.2,NaC,0.8,rough_rough,34,28.75
719,3,184575.0,271156.0,0.0419,0.6806967207068993,NaDC,0.2,NaC,0.8,rough_rough,35,38.637
720,1,165436.0,206171.0,0.0406,0.8024212910642137,NaDC,0.2,NaC,0.8,fine_fine,0,3.314919370663768
721,1,176721.0,213830.0,0.0404,0.8264555955665716,NaDC,0.2,NaC,0.8,fine_fine,1,4.279542505533715
722,1,177504.0,212697.0,0.0413,0.8345392741787613,NaDC,0.2,NaC,0.8,fine_fine,2,5.524865617772946
723,1,171572.0,207109.0,0.0417,0.8284140235335017,NaDC,0.2,NaC,0.8,fine_fine,3,6.215473819994564
724,1,133300.0,164127.0,0.0391,0.8121759369268919,NaDC,0.2,NaC,0.8,fine_fine,4,7.044203662660506
725,1,131037.0,164199.0,0.039,0.7980377468803098,NaDC,0.2,NaC,0.8,fine_fine,5,7.872933505326448
726,1,172990.0,242059.0,0.0388,0.7146604753386571,NaDC,0.2,NaC,0.8,fine_fine,6,8.70166334799239
727,1,172349.0,243391.0,0.0408,0.7081157479117962,NaDC,0.2,NaC,0.8,fine_fine,7,9.530393190658332
728,1,195193.0,281058.0,0.0405,0.6944936632296537,NaDC,0.2,NaC,0.8,fine_fine,8,10.359123033324272
729,1,206922.0,301263.0,0.0394,0.6868483683691659,NaDC,0.2,NaC,0.8,fine_fine,9,12.430947639989126
730,1,197919.0,290521.0,0.0396,0.6812553997817714,NaDC,0.2,NaC,0.8,fine_fine,10,16.04828439575142
731,1,183577.0,270763.0,0.041,0.6779988403142232,NaDC,0.2,NaC,0.8,fine_fine,11,20.718246066648543
732,2,153605.0,194084.0,0.0412,0.7914356670307702,NaDC,0.2,NaC,0.8,fine_fine,12,3.314919370663768
733,2,163533.0,204535.0,0.0408,0.7995355318160706,NaDC,0.2,NaC,0.8,fine_fine,13,4.279542505533715
734,2,157949.0,195451.0,0.0412,0.8081258218172329,NaDC,0.2,NaC,0.8,fine_fine,14,5.524865617772946
735,2,158585.0,193135.0,0.0415,0.8211095865586248,NaDC,0.2,NaC,0.8,fine_fine,15,6.215473819994564
736,2,125108.0,153296.0,0.0391,0.8161204467174616,NaDC,0.2,NaC,0.8,fine_fine,16,7.044203662660506
737,2,123747.0,153219.0,0.0389,0.8076478765688329,NaDC,0.2,NaC,0.8,fine_fine,17,7.872933505326448
738,2,164589.0,232966.0,0.0391,0.7064936514341148,NaDC,0.2,NaC,0.8,fine_fine,18,8.70166334799239
739,2,163613.0,234298.0,0.041,0.6983115519552023,NaDC,0.2,NaC,0.8,fine_fine,19,9.530393190658332
740,2,189443.0,275373.0,0.0407,0.6879505252875191,NaDC,0.2,NaC,0.8,fine_fine,20,10.359123033324272
741,2,200818.0,291925.0,0.0393,0.6879095658131369,NaDC,0.2,NaC,0.8,fine_fine,21,12.430947639989126
742,2,195281.0,283613.0,0.0397,0.6885474220152109,NaDC,0.2,NaC,0.8,fine_fine,22,16.04828439575142
743,2,178106.0,262969.0,0.0408,0.6772889580140625,NaDC,0.2,NaC,0.8,fine_fine,23,20.718246066648543
744,3,147409.0,188576.0,0.0405,0.7816954437468182,NaDC,0.2,NaC,0.8,fine_fine,24,3.314919370663768
745,3,156427.0,197898.0,0.0406,0.7904425512132512,NaDC,0.2,NaC,0.8,fine_fine,25,4.279542505533715
746,3,151432.0,188873.0,0.0413,0.8017662662212174,NaDC,0.2,NaC,0.8,fine_fine,26,5.524865617772946
747,3,150994.0,186347.0,0.0416,0.8102840399899113,NaDC,0.2,NaC,0.8,fine_fine,27,6.215473819994564
748,3,120223.0,148541.0,0.0391,0.8093590321863997,NaDC,0.2,NaC,0.8,fine_fine,28,7.044203662660506
749,3,118470.0,148268.0,0.039,0.799026087894893,NaDC,0.2,NaC,0.8,fine_fine,29,7.872933505326448
750,3,159684.0,227413.0,0.039,0.702176216838967,NaDC,0.2,NaC,0.8,fine_fine,30,8.70166334799239
751,3,159095.0,229661.0,0.0408,0.692738427508371,NaDC,0.2,NaC,0.8,fine_fine,31,9.530393190658332
752,3,184817.0,270501.0,0.0405,0.683239618337825,NaDC,0.2,NaC,0.8,fine_fine,32,10.359123033324272
753,3,197391.0,290110.0,0.0393,0.680400537727069,NaDC,0.2,NaC,0.8,fine_fine,33,12.430947639989126
754,3,191856.0,280488.0,0.04,0.6840078719945238,NaDC,0.2,NaC,0.8,fine_fine,34,16.04828439575142
755,3,172435.0,259193.0,0.0409,0.6652764542252299,NaDC,0.2,NaC,0.8,fine_fine,35,20.718246066648543
756,1,155585.0,190274.0,0.0403,0.8176892271145821,NaDC,0.1,NaC,0.9,fine_fine,0,5.252735583496574
757,1,163105.0,199023.0,0.0447,0.8195283962155128,NaDC,0.1,NaC,0.9,fine_fine,1,6.78125247897111
758,1,156806.0,189646.0,0.0395,0.8268352614871919,NaDC,0.1,NaC,0.9,fine_fine,2,8.754559305827623
759,1,166816.0,199610.0,0.0406,0.8357096337858825,NaDC,0.1,NaC,0.9,fine_fine,3,9.848879219056077
760,1,159078.0,199083.0,0.0422,0.7990536610358494,NaDC,0.1,NaC,0.9,fine_fine,4,11.16206311493022
761,1,151754.0,191285.0,0.0398,0.7933397809551194,NaDC,0.1,NaC,0.9,fine_fine,5,12.475247010804363
762,1,221739.0,325311.0,0.0417,0.6816215867277774,NaDC,0.1,NaC,0.9,fine_fine,6,13.788430906678506
763,1,229557.0,337663.0,0.0391,0.6798405510819959,NaDC,0.1,NaC,0.9,fine_fine,7,15.10161480255265
764,1,238442.0,356023.0,0.0442,0.6697376293104659,NaDC,0.1,NaC,0.9,fine_fine,8,16.414798698426793
765,1,236484.0,354214.0,0.0395,0.6676303025854426,NaDC,0.1,NaC,0.9,fine_fine,9,19.697758438112157
766,1,234198.0,352530.0,0.0404,0.6643349502170028,NaDC,0.1,NaC,0.9,fine_fine,10,25.42969679614167
767,1,181118.0,265974.0,0.0402,0.6809612969688766,NaDC,0.1,NaC,0.9,fine_fine,11,32.829597396853586
768,2,142507.0,179462.0,0.0406,0.7940789693639879,NaDC,0.1,NaC,0.9,fine_fine,12,5.252735583496574
769,2,151941.0,189574.0,0.0446,0.8014864907635013,NaDC,0.1,NaC,0.9,fine_fine,13,6.78125247897111
770,2,144154.0,179482.0,0.0393,0.8031668913874371,NaDC,0.1,NaC,0.9,fine_fine,14,8.754559305827623
771,2,153976.0,187151.0,0.0406,0.8227367206159732,NaDC,0.1,NaC,0.9,fine_fine,15,9.848879219056077
772,2,147730.0,188527.0,0.0419,0.7836012878791897,NaDC,0.1,NaC,0.9,fine_fine,16,11.16206311493022
773,2,140419.0,179695.0,0.04,0.7814296446757005,NaDC,0.1,NaC,0.9,fine_fine,17,12.475247010804363
774,2,211428.0,310845.0,0.0418,0.6801717897987744,NaDC,0.1,NaC,0.9,fine_fine,18,13.788430906678506
775,2,218238.0,323099.0,0.039,0.6754524155135113,NaDC,0.1,NaC,0.9,fine_fine,19,15.10161480255265
776,2,228055.0,339598.0,0.0445,0.6715440020259248,NaDC,0.1,NaC,0.9,fine_fine,20,16.414798698426793
777,2,226160.0,340561.0,0.0398,0.6640807373715722,NaDC,0.1,NaC,0.9,fine_fine,21,19.697758438112157
778,2,223320.0,337597.0,0.0405,0.6614987692426176,NaDC,0.1,NaC,0.9,fine_fine,22,25.42969679614167
779,2,178204.0,267305.0,0.0402,0.6666691606965826,NaDC,0.1,NaC,0.9,fine_fine,23,32.829597396853586
780,3,136268.0,171488.0,0.0407,0.7946211979846987,NaDC,0.1,NaC,0.9,fine_fine,24,5.252735583496574
781,3,143895.0,182013.0,0.0445,0.7905753984605495,NaDC,0.1,NaC,0.9,fine_fine,25,6.78125247897111
782,3,136285.0,169813.0,0.0394,0.8025592858026181,NaDC,0.1,NaC,0.9,fine_fine,26,8.754559305827623
783,3,144747.0,179370.0,0.0406,0.8069744104365278,NaDC,0.1,NaC,0.9,fine_fine,27,9.848879219056077
784,3,142150.0,182781.0,0.0421,0.7777066544115636,NaDC,0.1,NaC,0.9,fine_fine,28,11.16206311493022
785,3,135138.0,172470.0,0.0399,0.7835449643416247,NaDC,0.1,NaC,0.9,fine_fine,29,12.475247010804363
786,3,205387.0,302432.0,0.0419,0.6791179504814305,NaDC,0.1,NaC,0.9,fine_fine,30,13.788430906678506
787,3,212572.0,316266.0,0.0392,0.6721304218600798,NaDC,0.1,NaC,0.9,fine_fine,31,15.10161480255265
788,3,221605.0,332427.0,0.0445,0.6666275603365551,NaDC,0.1,NaC,0.9,fine_fine,32,16.414798698426793
789,3,221064.0,334513.0,0.0396,0.6608532403822871,NaDC,0.1,NaC,0.9,fine_fine,33,19.697758438112157
790,3,217178.0,328668.0,0.0405,0.660782309199557,NaDC,0.1,NaC,0.9,fine_fine,34,25.42969679614167
791,3,174819.0,263937.0,0.0401,0.66235124291024,NaDC,0.1,NaC,0.9,fine_fine,35,32.829597396853586
792,1,145898.0,176517.0,0.0411,0.8265379538514704,NaDC,0.5,NaC,0.5,rough_rough,0,1.094
793,1,144783.0,173908.0,0.0392,0.8325263932654047,NaDC,0.5,NaC,0.5,rough_rough,1,1.482
794,1,143772.0,175788.0,0.0392,0.817871527066694,NaDC,0.5,NaC,0.5,rough_rough,2,2.008
795,1,145985.0,175707.0,0.0395,0.8308433926935181,NaDC,0.5,NaC,0.5,rough_rough,3,2.721
796,1,153237.0,189456.0,0.0409,0.8088263237902205,NaDC,0.5,NaC,0.5,rough_rough,4,3.687
797,1,175806.0,234228.0,0.038,0.750576361493929,NaDC,0.5,NaC,0.5,rough_rough,5,4.995
798,1,175739.0,243195.0,0.0393,0.7226258763543658,NaDC,0.5,NaC,0.5,rough_rough,6,6.768
799,1,190272.0,267688.0,0.0392,0.710797645019575,NaDC,0.5,NaC,0.5,rough_rough,7,9.17
800,1,180527.0,258759.0,0.0424,0.6976646222933308,NaDC,0.5,NaC,0.5,rough_rough,8,12.424
801,1,178209.0,258947.0,0.0396,0.6882064669604204,NaDC,0.5,NaC,0.5,rough_rough,9,16.834
802,1,177659.0,257877.0,0.0389,0.6889292181931697,NaDC,0.5,NaC,0.5,rough_rough,10,22.808
803,1,143324.0,205750.0,0.0394,0.6965929526123937,NaDC,0.5,NaC,0.5,rough_rough,11,30.903
804,2,137730.0,169370.0,0.041,0.8131900572710633,NaDC,0.5,NaC,0.5,rough_rough,12,1.094
805,2,135864.0,164561.0,0.0398,0.8256148176056295,NaDC,0.5,NaC,0.5,rough_rough,13,1.482
806,2,135340.0,166804.0,0.0393,0.8113714299417281,NaDC,0.5,NaC,0.5,rough_rough,14,2.008
807,2,136800.0,168927.0,0.0396,0.8098172583423608,NaDC,0.5,NaC,0.5,rough_rough,15,2.721
808,2,144040.0,182691.0,0.0409,0.7884351172197864,NaDC,0.5,NaC,0.5,rough_rough,16,3.687
809,2,164051.0,223700.0,0.0382,0.7333527045149754,NaDC,0.5,NaC,0.5,rough_rough,17,4.995
810,2,167035.0,234232.0,0.0396,0.7131177635848219,NaDC,0.5,NaC,0.5,rough_rough,18,6.768
811,2,181478.0,262362.0,0.0394,0.6917084028937117,NaDC,0.5,NaC,0.5,rough_rough,19,9.17
812,2,173857.0,253449.0,0.0421,0.6859644346594383,NaDC,0.5,NaC,0.5,rough_rough,20,12.424
813,2,172400.0,253331.0,0.0394,0.6805325838527461,NaDC,0.5,NaC,0.5,rough_rough,21,16.834
814,2,173129.0,255070.0,0.0388,0.6787509311169483,NaDC,0.5,NaC,0.5,rough_rough,22,22.808
815,2,140322.0,202735.0,0.0394,0.6921449182430266,NaDC,0.5,NaC,0.5,rough_rough,23,30.903
816,3,131226.0,162403.0,0.0411,0.8080269453150496,NaDC,0.5,NaC,0.5,rough_rough,24,1.094
817,3,129355.0,157674.0,0.0395,0.8203952458870835,NaDC,0.5,NaC,0.5,rough_rough,25,1.482
818,3,128635.0,160175.0,0.0393,0.8030903699079133,NaDC,0.5,NaC,0.5,rough_rough,26,2.008
819,3,130407.0,161651.0,0.0394,0.8067194140463096,NaDC,0.5,NaC,0.5,rough_rough,27,2.721
820,3,137640.0,175454.0,0.0411,0.784479122733024,NaDC,0.5,NaC,0.5,rough_rough,28,3.687
821,3,159523.0,219565.0,0.0382,0.726541115387243,NaDC,0.5,NaC,0.5,rough_rough,29,4.995
822,3,161700.0,231370.0,0.0395,0.6988805808877555,NaDC,0.5,NaC,0.5,rough_rough,30,6.768
823,3,176457.0,257950.0,0.0395,0.6840744330296569,NaDC,0.5,NaC,0.5,rough_rough,31,9.17
824,3,170538.0,250137.0,0.0426,0.6817783854447763,NaDC,0.5,NaC,0.5,rough_rough,32,12.424
825,3,169306.0,250694.0,0.0395,0.675349230536032,NaDC,0.5,NaC,0.5,rough_rough,33,16.834
826,3,170859.0,252120.0,0.0389,0.6776891956211328,NaDC,0.5,NaC,0.5,rough_rough,34,22.808
827,3,138487.0,199992.0,0.0403,0.6924626985079403,NaDC,0.5,NaC,0.5,rough_rough,35,30.903
828,1,129663.0,162214.0,0.0394,0.7993329798907616,NaDC,0.8,CAPB,0.2,fine_fine,0,1.3152023397945265
829,1,142780.0,176900.0,0.04,0.8071226681741097,NaDC,0.8,CAPB,0.2,fine_fine,1,1.6979189196390765
830,1,148166.0,180564.0,0.0407,0.8205733147249729,NaDC,0.8,CAPB,0.2,fine_fine,2,2.192003899657544
831,1,140710.0,177114.0,0.0415,0.794460065268697,NaDC,0.8,CAPB,0.2,fine_fine,3,2.466004387114737
832,1,122604.0,154003.0,0.0386,0.796114361408544,NaDC,0.8,CAPB,0.2,fine_fine,4,2.7948049720633685
833,1,132326.0,165810.0,0.0392,0.798058018213618,NaDC,0.8,CAPB,0.2,fine_fine,5,3.1236055570120005
834,1,159586.0,223118.0,0.039,0.7152538118842944,NaDC,0.8,CAPB,0.2,fine_fine,6,3.452406141960632
835,1,168260.0,240546.0,0.0411,0.6994919890582258,NaDC,0.8,CAPB,0.2,fine_fine,7,3.781206726909264
836,1,159991.0,223949.0,0.0404,0.7144081911506638,NaDC,0.8,CAPB,0.2,fine_fine,8,4.110007311857896
837,1,156793.0,218699.0,0.0392,0.7169351483088628,NaDC,0.8,CAPB,0.2,fine_fine,9,4.932008774229474
838,1,139535.0,199230.0,0.0393,0.7003714300055213,NaDC,0.8,CAPB,0.2,fine_fine,10,6.367195948646536
839,1,123657.0,174717.0,0.0405,0.7077559710846684,NaDC,0.8,CAPB,0.2,fine_fine,11,8.220014623715793
840,2,125453.0,159161.0,0.0393,0.7882144495196688,NaDC,0.8,CAPB,0.2,fine_fine,12,1.3152023397945265
841,2,134891.0,168748.0,0.0402,0.7993635480124209,NaDC,0.8,CAPB,0.2,fine_fine,13,1.6979189196390765
842,2,139419.0,173600.0,0.0408,0.8031048387096774,NaDC,0.8,CAPB,0.2,fine_fine,14,2.192003899657544
843,2,137366.0,170141.0,0.0414,0.807365655544519,NaDC,0.8,CAPB,0.2,fine_fine,15,2.466004387114737
844,2,116570.0,143766.0,0.039,0.8108314900602368,NaDC,0.8,CAPB,0.2,fine_fine,16,2.7948049720633685
845,2,124237.0,156512.0,0.0392,0.7937857800040892,NaDC,0.8,CAPB,0.2,fine_fine,17,3.1236055570120005
846,2,150543.0,208510.0,0.0394,0.7219941489616805,NaDC,0.8,CAPB,0.2,fine_fine,18,3.452406141960632
847,2,160956.0,233508.0,0.0409,0.689295441697929,NaDC,0.8,CAPB,0.2,fine_fine,19,3.781206726909264
848,2,151643.0,216542.0,0.0404,0.7002937074562903,NaDC,0.8,CAPB,0.2,fine_fine,20,4.110007311857896
849,2,150290.0,215664.0,0.0395,0.6968710586838787,NaDC,0.8,CAPB,0.2,fine_fine,21,4.932008774229474
850,2,135220.0,193714.0,0.0393,0.6980393776392001,NaDC,0.8,CAPB,0.2,fine_fine,22,6.367195948646536
851,2,120556.0,170812.0,0.0405,0.7057817951900335,NaDC,0.8,CAPB,0.2,fine_fine,23,8.220014623715793
852,3,119893.0,152411.0,0.0396,0.786642696393305,NaDC,0.8,CAPB,0.2,fine_fine,24,1.3152023397945265
853,3,129116.0,163047.0,0.0403,0.7918943617484528,NaDC,0.8,CAPB,0.2,fine_fine,25,1.6979189196390765
854,3,132024.0,166800.0,0.0408,0.7915107913669065,NaDC,0.8,CAPB,0.2,fine_fine,26,2.192003899657544
855,3,129307.0,161421.0,0.0415,0.8010543857366762,NaDC,0.8,CAPB,0.2,fine_fine,27,2.466004387114737
856,3,112259.0,139755.0,0.0389,0.8032556974705735,NaDC,0.8,CAPB,0.2,fine_fine,28,2.7948049720633685
857,3,119573.0,151228.0,0.039,0.7906802972994419,NaDC,0.8,CAPB,0.2,fine_fine,29,3.1236055570120005
858,3,145815.0,204825.0,0.0392,0.7119004027828634,NaDC,0.8,CAPB,0.2,fine_fine,30,3.452406141960632
859,3,157405.0,230199.0,0.0408,0.6837779486444338,NaDC,0.8,CAPB,0.2,fine_fine,31,3.781206726909264
860,3,147042.0,212940.0,0.0404,0.6905325443786983,NaDC,0.8,CAPB,0.2,fine_fine,32,4.110007311857896
861,3,145445.0,213222.0,0.0391,0.682129423793042,NaDC,0.8,CAPB,0.2,fine_fine,33,4.932008774229474
862,3,132969.0,191369.0,0.0396,0.6948304061786392,NaDC,0.8,CAPB,0.2,fine_fine,34,6.367195948646536
863,3,117677.0,168256.0,0.0405,0.6993925922403956,NaDC,0.8,CAPB,0.2,fine_fine,35,8.220014623715793
864,1,167625.0,211387.0,0.0414,0.7929768623425282,SDS,0.8,NaDC,0.2,fine_fine,0,2.225231594109266
865,1,171588.0,208259.0,0.0391,0.8239163733620156,SDS,0.8,NaDC,0.2,fine_fine,1,2.8727616351465906
866,1,146825.0,178097.0,0.0397,0.8244102932671522,SDS,0.8,NaDC,0.2,fine_fine,2,3.708719323515444
867,1,155736.0,185923.0,0.0402,0.8376370863206811,SDS,0.8,NaDC,0.2,fine_fine,3,4.172309238954875
868,1,137312.0,167009.0,0.0418,0.8221832356340077,SDS,0.8,NaDC,0.2,fine_fine,4,4.728617137482192
869,1,137986.0,167832.0,0.0423,0.8221674055007389,SDS,0.8,NaDC,0.2,fine_fine,5,5.284925036009508
870,1,164548.0,223136.0,0.0401,0.7374336727377026,SDS,0.8,NaDC,0.2,fine_fine,6,5.841232934536825
871,1,167204.0,232629.0,0.0389,0.718758194378173,SDS,0.8,NaDC,0.2,fine_fine,7,6.3975408330641415
872,1,158221.0,218412.0,0.0397,0.724415325165284,SDS,0.8,NaDC,0.2,fine_fine,8,6.953848731591457
873,1,168453.0,236448.0,0.0394,0.7124314859926918,SDS,0.8,NaDC,0.2,fine_fine,9,8.34461847790975
874,1,154552.0,214840.0,0.0389,0.7193818655743809,SDS,0.8,NaDC,0.2,fine_fine,10,10.772856131799712
875,1,135189.0,184851.0,0.0401,0.7313403768440527,SDS,0.8,NaDC,0.2,fine_fine,11,13.907697463182917
876,2,153435.0,193470.0,0.0414,0.7930686928205923,SDS,0.8,NaDC,0.2,fine_fine,12,2.225231594109266
877,2,155176.0,192027.0,0.0392,0.8080946950168466,SDS,0.8,NaDC,0.2,fine_fine,13,2.8727616351465906
878,2,136349.0,167961.0,0.0397,0.8117896416430005,SDS,0.8,NaDC,0.2,fine_fine,14,3.708719323515444
879,2,142811.0,172998.0,0.0404,0.8255066532561071,SDS,0.8,NaDC,0.2,fine_fine,15,4.172309238954875
880,2,127445.0,155770.0,0.0417,0.8181613917955961,SDS,0.8,NaDC,0.2,fine_fine,16,4.728617137482192
881,2,124908.0,155682.0,0.0419,0.8023278220988939,SDS,0.8,NaDC,0.2,fine_fine,17,5.284925036009508
882,2,153513.0,210056.0,0.0402,0.7308194005408082,SDS,0.8,NaDC,0.2,fine_fine,18,5.841232934536825
883,2,157452.0,222348.0,0.0388,0.7081331966107184,SDS,0.8,NaDC,0.2,fine_fine,19,6.3975408330641415
884,2,151046.0,211622.0,0.0397,0.7137537685117804,SDS,0.8,NaDC,0.2,fine_fine,20,6.953848731591457
885,2,161782.0,228352.0,0.0394,0.7084763873318386,SDS,0.8,NaDC,0.2,fine_fine,21,8.34461847790975
886,2,147297.0,208701.0,0.039,0.7057800393864907,SDS,0.8,NaDC,0.2,fine_fine,22,10.772856131799712
887,2,129367.0,178327.0,0.0399,0.7254481934872453,SDS,0.8,NaDC,0.2,fine_fine,23,13.907697463182917
888,3,145315.0,187059.0,0.0414,0.776840462100193,SDS,0.8,NaDC,0.2,fine_fine,24,2.225231594109266
889,3,147999.0,186654.0,0.0394,0.7929055900221801,SDS,0.8,NaDC,0.2,fine_fine,25,2.8727616351465906
890,3,129376.0,159447.0,0.0397,0.8114044165145785,SDS,0.8,NaDC,0.2,fine_fine,26,3.708719323515444
891,3,135199.0,164778.0,0.0403,0.820491813227494,SDS,0.8,NaDC,0.2,fine_fine,27,4.172309238954875
892,3,121528.0,149911.0,0.0418,0.8106676628132692,SDS,0.8,NaDC,0.2,fine_fine,28,4.728617137482192
893,3,119313.0,148334.0,0.0418,0.8043536882980301,SDS,0.8,NaDC,0.2,fine_fine,29,5.284925036009508
894,3,146452.0,201305.0,0.0402,0.7275129778197262,SDS,0.8,NaDC,0.2,fine_fine,30,5.841232934536825
895,3,153388.0,220370.0,0.0389,0.6960475563824478,SDS,0.8,NaDC,0.2,fine_fine,31,6.3975408330641415
896,3,146616.0,209804.0,0.0398,0.6988236639911537,SDS,0.8,NaDC,0.2,fine_fine,32,6.953848731591457
897,3,158335.0,227844.0,0.0393,0.6949272309123786,SDS,0.8,NaDC,0.2,fine_fine,33,8.34461847790975
898,3,143532.0,204425.0,0.0387,0.7021254738901798,SDS,0.8,NaDC,0.2,fine_fine,34,10.772856131799712
899,3,125444.0,175352.0,0.0399,0.7153839134997034,SDS,0.8,NaDC,0.2,fine_fine,35,13.907697463182917
900,1,160256.0,205451.0,0.041,0.7800205401774633,SDS,0.2,NaDC,0.8,fine_fine,0,1.4453257267149169
901,1,140330.0,172770.0,0.0406,0.812235920588065,SDS,0.2,NaDC,0.8,fine_fine,1,1.8659074898040016
902,1,150281.0,181239.0,0.0394,0.8291868747896424,SDS,0.2,NaDC,0.8,fine_fine,2,2.408876211191528
903,1,144180.0,172934.0,0.0409,0.8337284744468988,SDS,0.2,NaDC,0.8,fine_fine,3,2.709985737590469
904,1,130089.0,159574.0,0.0398,0.8152267913319212,SDS,0.2,NaDC,0.8,fine_fine,4,3.071317169269198
905,1,134104.0,165379.0,0.0393,0.8108889278566203,SDS,0.2,NaDC,0.8,fine_fine,5,3.432648600947928
906,1,149518.0,203778.0,0.0408,0.7337298432608034,SDS,0.2,NaDC,0.8,fine_fine,6,3.793980032626656
907,1,168916.0,236465.0,0.0405,0.7143382741631954,SDS,0.2,NaDC,0.8,fine_fine,7,4.1553114643053854
908,1,161640.0,224388.0,0.0389,0.7203593775068186,SDS,0.2,NaDC,0.8,fine_fine,8,4.5166428959841145
909,1,166248.0,235169.0,0.0389,0.7069299099796317,SDS,0.2,NaDC,0.8,fine_fine,9,5.419971475180938
910,1,151694.0,216834.0,0.0399,0.6995858583063542,SDS,0.2,NaDC,0.8,fine_fine,10,6.997153086765006
911,1,124838.0,174248.0,0.0402,0.7164386391809375,SDS,0.2,NaDC,0.8,fine_fine,11,9.033285791968227
912,2,150259.0,190945.0,0.0412,0.7869229359239571,SDS,0.2,NaDC,0.8,fine_fine,12,1.4453257267149169
913,2,130921.0,161919.0,0.0408,0.8085586002877982,SDS,0.2,NaDC,0.8,fine_fine,13,1.8659074898040016
914,2,140984.0,171965.0,0.0394,0.8198412467653301,SDS,0.2,NaDC,0.8,fine_fine,14,2.408876211191528
915,2,135200.0,165855.0,0.0409,0.815169877302463,SDS,0.2,NaDC,0.8,fine_fine,15,2.709985737590469
916,2,119649.0,147669.0,0.0398,0.8102513052841152,SDS,0.2,NaDC,0.8,fine_fine,16,3.071317169269198
917,2,123346.0,153004.0,0.0392,0.8061619304070482,SDS,0.2,NaDC,0.8,fine_fine,17,3.432648600947928
918,2,142274.0,196508.0,0.0408,0.7240112361837686,SDS,0.2,NaDC,0.8,fine_fine,18,3.793980032626656
919,2,162267.0,232111.0,0.0402,0.6990922446588055,SDS,0.2,NaDC,0.8,fine_fine,19,4.1553114643053854
920,2,154299.0,217142.0,0.039,0.7105903049617301,SDS,0.2,NaDC,0.8,fine_fine,20,4.5166428959841145
921,2,160603.0,230141.0,0.0388,0.6978461030411791,SDS,0.2,NaDC,0.8,fine_fine,21,5.419971475180938
922,2,146737.0,210401.0,0.04,0.6974158868066216,SDS,0.2,NaDC,0.8,fine_fine,22,6.997153086765006
923,2,121064.0,168822.0,0.0402,0.7171103292224947,SDS,0.2,NaDC,0.8,fine_fine,23,9.033285791968227
924,3,144138.0,184409.0,0.0412,0.7816212874642777,SDS,0.2,NaDC,0.8,fine_fine,24,1.4453257267149169
925,3,125811.0,156698.0,0.0407,0.802888358498513,SDS,0.2,NaDC,0.8,fine_fine,25,1.8659074898040016
926,3,134214.0,165100.0,0.0392,0.8129254996971532,SDS,0.2,NaDC,0.8,fine_fine,26,2.408876211191528
927,3,129827.0,160369.0,0.041,0.8095517213426535,SDS,0.2,NaDC,0.8,fine_fine,27,2.709985737590469
928,3,115832.0,142650.0,0.0397,0.8120014020329478,SDS,0.2,NaDC,0.8,fine_fine,28,3.071317169269198
929,3,119005.0,147358.0,0.0392,0.8075910367947448,SDS,0.2,NaDC,0.8,fine_fine,29,3.432648600947928
930,3,137036.0,189775.0,0.0408,0.7220972203925702,SDS,0.2,NaDC,0.8,fine_fine,30,3.793980032626656
931,3,157226.0,226627.0,0.0403,0.6937655266142163,SDS,0.2,NaDC,0.8,fine_fine,31,4.1553114643053854
932,3,149979.0,216811.0,0.0389,0.691749957336113,SDS,0.2,NaDC,0.8,fine_fine,32,4.5166428959841145
933,3,157011.0,229013.0,0.0389,0.6855986341386734,SDS,0.2,NaDC,0.8,fine_fine,33,5.419971475180938
934,3,143246.0,207410.0,0.04,0.6906417241213056,SDS,0.2,NaDC,0.8,fine_fine,34,6.997153086765006
