replicate,334_373,334_384,600,ratio,surfactant_1,surfactant_1_ratio,surfactant_2,surfactant_2_ratio,analysis,well_idx,concentration
1,239737.0,344112.0,0.0392,0.6966830566792207,CTAB,0.2,CHAPS,0.8,rough_rough,4,1.661
1,250127.0,361885.0,0.0402,0.6911781367008857,CTAB,0.2,CHAPS,0.8,rough_rough,5,2.25
1,251172.0,365740.0,0.0406,0.6867501503800514,CTAB,0.2,CHAPS,0.8,rough_rough,6,3.047
1,254922.0,372794.0,0.0406,0.6838146536693187,CTAB,0.2,CHAPS,0.8,rough_rough,7,4.128
1,246298.0,375927.0,0.0409,0.6551750738840254,CTAB,0.2,CHAPS,0.8,rough_rough,8,5.592
1,254121.0,389084.0,0.0406,0.6531263171962867,CTAB,0.2,CHAPS,0.8,rough_rough,9,7.575
1,260764.0,409980.0,0.0403,0.636040782477194,CTAB,0.2,CHAPS,0.8,rough_rough,10,10.261
1,237240.0,355906.0,0.0433,0.6665805015931173,CTAB,0.2,CHAPS,0.8,rough_rough,11,13.9
2,138061.0,175233.0,0.0399,0.7878710060319689,CTAB,0.2,CHAPS,0.8,rough_rough,12,0.493
2,140323.0,177794.0,0.0391,0.7892448564068528,CTAB,0.2,CHAPS,0.8,rough_rough,13,0.668
2,148784.0,193195.0,0.0395,0.7701234503998551,CTAB,0.2,CHAPS,0.8,rough_rough,14,0.905
2,184371.0,261893.0,0.0407,0.7039936157132874,CTAB,0.2,CHAPS,0.8,rough_rough,15,1.226
2,223102.0,320610.0,0.0391,0.6958672530488755,CTAB,0.2,CHAPS,0.8,rough_rough,16,1.661
2,233989.0,340921.0,0.0401,0.6863437570580868,CTAB,0.2,CHAPS,0.8,rough_rough,17,2.25
2,235836.0,343912.0,0.0404,0.6857451906301611,CTAB,0.2,CHAPS,0.8,rough_rough,18,3.047
2,237940.0,348883.0,0.0406,0.6820051421250104,CTAB,0.2,CHAPS,0.8,rough_rough,19,4.128
2,237520.0,359665.0,0.0409,0.6603923095102386,CTAB,0.2,CHAPS,0.8,rough_rough,20,5.592
2,245885.0,375680.0,0.04,0.6545064948892675,CTAB,0.2,CHAPS,0.8,rough_rough,21,7.575
2,255477.0,395463.0,0.0403,0.6460199816417718,CTAB,0.2,CHAPS,0.8,rough_rough,22,10.261
2,227710.0,352948.0,0.0434,0.6451658601267042,CTAB,0.2,CHAPS,0.8,rough_rough,23,13.9
3,129941.0,165052.0,0.0398,0.7872731018103386,CTAB,0.2,CHAPS,0.8,rough_rough,24,0.493
3,133219.0,169322.0,0.0389,0.7867790363921995,CTAB,0.2,CHAPS,0.8,rough_rough,25,0.668
3,140076.0,184128.0,0.0396,0.7607533889468197,CTAB,0.2,CHAPS,0.8,rough_rough,26,0.905
3,171897.0,253751.0,0.0405,0.6774239313342607,CTAB,0.2,CHAPS,0.8,rough_rough,27,1.226
3,215465.0,312302.0,0.0392,0.6899251365665285,CTAB,0.2,CHAPS,0.8,rough_rough,28,1.661
3,228709.0,332512.0,0.0401,0.6878217928977,CTAB,0.2,CHAPS,0.8,rough_rough,29,2.25
3,229092.0,336657.0,0.0407,0.6804908259742112,CTAB,0.2,CHAPS,0.8,rough_rough,30,3.047
3,231063.0,340820.0,0.0405,0.677961974062555,CTAB,0.2,CHAPS,0.8,rough_rough,31,4.128
3,231841.0,352227.0,0.0412,0.6582147308411905,CTAB,0.2,CHAPS,0.8,rough_rough,32,5.592
3,239135.0,366025.0,0.04,0.6533296905949048,CTAB,0.2,CHAPS,0.8,rough_rough,33,7.575
3,248880.0,387049.0,0.0403,0.6430193593059277,CTAB,0.2,CHAPS,0.8,rough_rough,34,10.261
3,226112.0,344430.0,0.0435,0.6564817234271114,CTAB,0.2,CHAPS,0.8,rough_rough,35,13.9
1,123041.0,160684.0,0.0429,0.7657327425257027,CTAB,0.5,DTAB,0.5,fine_fine,0,0.7291019536833563
1,115325.0,144385.0,0.041,0.7987325553208435,CTAB,0.5,DTAB,0.5,fine_fine,1,0.9412665747676434
1,100137.0,122138.0,0.0401,0.8198676906450081,CTAB,0.5,DTAB,0.5,fine_fine,2,1.215169922805594
1,94044.0,116097.0,0.0414,0.8100467712343988,CTAB,0.5,DTAB,0.5,fine_fine,3,1.367066163156293
1,90383.0,116596.0,0.04,0.7751809667570071,CTAB,0.5,DTAB,0.5,fine_fine,4,1.549341651577132
1,103403.0,135586.0,0.0395,0.7626377354594133,CTAB,0.5,DTAB,0.5,fine_fine,5,1.731617139997971
1,114927.0,159075.0,0.0417,0.7224705327675625,CTAB,0.5,DTAB,0.5,fine_fine,6,1.91389262841881
1,118247.0,161712.0,0.0409,0.7312196992183635,CTAB,0.5,DTAB,0.5,fine_fine,7,2.096168116839649
1,125370.0,172601.0,0.0396,0.7263573212206187,CTAB,0.5,DTAB,0.5,fine_fine,8,2.278443605260488
1,127718.0,174273.0,0.0397,0.7328616595800841,CTAB,0.5,DTAB,0.5,fine_fine,9,2.734132326312586
1,125935.0,172020.0,0.0409,0.7320951052203232,CTAB,0.5,DTAB,0.5,fine_fine,10,3.5297496553786627
1,100833.0,134307.0,0.0413,0.7507650383077576,CTAB,0.5,DTAB,0.5,fine_fine,11,4.556887210520976
2,118852.0,150779.0,0.0433,0.7882530060552199,CTAB,0.5,DTAB,0.5,fine_fine,12,0.7291019536833563
2,112110.0,139425.0,0.0408,0.8040882194728348,CTAB,0.5,DTAB,0.5,fine_fine,13,0.9412665747676434
2,94650.0,116516.0,0.0396,0.8123347866387449,CTAB,0.5,DTAB,0.5,fine_fine,14,1.215169922805594
2,89632.0,110794.0,0.0412,0.8089968770872069,CTAB,0.5,DTAB,0.5,fine_fine,15,1.367066163156293
2,85173.0,109079.0,0.0401,0.780837741453442,CTAB,0.5,DTAB,0.5,fine_fine,16,1.549341651577132
2,99814.0,132690.0,0.0396,0.7522345316150426,CTAB,0.5,DTAB,0.5,fine_fine,17,1.731617139997971
2,106797.0,148763.0,0.0416,0.7179002843448976,CTAB,0.5,DTAB,0.5,fine_fine,18,1.91389262841881
2,114023.0,157880.0,0.0411,0.7222130732201673,CTAB,0.5,DTAB,0.5,fine_fine,19,2.096168116839649
2,121199.0,169592.0,0.0396,0.7146504552101515,CTAB,0.5,DTAB,0.5,fine_fine,20,2.278443605260488
2,121827.0,171013.0,0.0396,0.7123844386099303,CTAB,0.5,DTAB,0.5,fine_fine,21,2.734132326312586
2,121081.0,166766.0,0.0411,0.7260532722497391,CTAB,0.5,DTAB,0.5,fine_fine,22,3.5297496553786627
2,96463.0,129483.0,0.0416,0.7449858282554467,CTAB,0.5,DTAB,0.5,fine_fine,23,4.556887210520976
3,114386.0,145840.0,0.0433,0.7843252879868349,CTAB,0.5,DTAB,0.5,fine_fine,24,0.7291019536833563
3,104704.0,132322.0,0.041,0.7912818730067562,CTAB,0.5,DTAB,0.5,fine_fine,25,0.9412665747676434
3,89543.0,111195.0,0.0399,0.8052790143441702,CTAB,0.5,DTAB,0.5,fine_fine,26,1.215169922805594
3,84719.0,106175.0,0.0411,0.7979185307275724,CTAB,0.5,DTAB,0.5,fine_fine,27,1.367066163156293
3,83386.0,106206.0,0.0401,0.7851345498371091,CTAB,0.5,DTAB,0.5,fine_fine,28,1.549341651577132
3,97667.0,130374.0,0.0399,0.7491294276466166,CTAB,0.5,DTAB,0.5,fine_fine,29,1.731617139997971
3,104917.0,145250.0,0.0415,0.7223201376936317,CTAB,0.5,DTAB,0.5,fine_fine,30,1.91389262841881
3,112032.0,155147.0,0.0409,0.722102264304176,CTAB,0.5,DTAB,0.5,fine_fine,31,2.096168116839649
3,119026.0,167388.0,0.0397,0.7110784524577628,CTAB,0.5,DTAB,0.5,fine_fine,32,2.278443605260488
3,120854.0,170518.0,0.0397,0.7087462907141768,CTAB,0.5,DTAB,0.5,fine_fine,33,2.734132326312586
3,119509.0,164593.0,0.0412,0.7260879867309059,CTAB,0.5,DTAB,0.5,fine_fine,34,3.5297496553786627
3,94933.0,127462.0,0.0415,0.7447945269962812,CTAB,0.5,DTAB,0.5,fine_fine,35,4.556887210520976
1,143494.0,181537.0,0.039,0.7904394145546088,CTAB,0.2,CHAPS,0.8,fine_fine,0,0.3649651028483189
1,142712.0,178762.0,0.0402,0.7983352166567839,CTAB,0.2,CHAPS,0.8,fine_fine,1,0.4711679217594721
1,151567.0,184344.0,0.041,0.822196545588682,CTAB,0.2,CHAPS,0.8,fine_fine,2,0.6082751714138649
1,152892.0,179211.0,0.041,0.8531395952257395,CTAB,0.2,CHAPS,0.8,fine_fine,3,0.684309567840598
1,140040.0,175639.0,0.0391,0.7973172245344143,CTAB,0.2,CHAPS,0.8,fine_fine,4,0.7755508435526778
1,141571.0,183381.0,0.0391,0.7720047333147927,CTAB,0.2,CHAPS,0.8,fine_fine,5,0.8667921192647576
1,160332.0,217208.0,0.039,0.7381496077492542,CTAB,0.2,CHAPS,0.8,fine_fine,6,0.9580333949768374
1,168369.0,220094.0,0.0405,0.7649867783765119,CTAB,0.2,CHAPS,0.8,fine_fine,7,1.049274670688917
1,175529.0,238925.0,0.0411,0.7346615046562729,CTAB,0.2,CHAPS,0.8,fine_fine,8,1.1405159464009968
1,197172.0,277470.0,0.0392,0.7106065520596822,CTAB,0.2,CHAPS,0.8,fine_fine,9,1.368619135681196
1,202838.0,290433.0,0.0395,0.6983985979554664,CTAB,0.2,CHAPS,0.8,fine_fine,10,1.7668797065980206
1,182130.0,259634.0,0.0408,0.7014874785274656,CTAB,0.2,CHAPS,0.8,fine_fine,11,2.2810318928019937
2,127901.0,161456.0,0.0389,0.7921724804281043,CTAB,0.2,CHAPS,0.8,fine_fine,12,0.3649651028483189
2,129908.0,161751.0,0.0406,0.8031356838597598,CTAB,0.2,CHAPS,0.8,fine_fine,13,0.4711679217594721
2,138085.0,169868.0,0.0411,0.8128958956366119,CTAB,0.2,CHAPS,0.8,fine_fine,14,0.6082751714138649
2,136000.0,164582.0,0.041,0.8263358082900925,CTAB,0.2,CHAPS,0.8,fine_fine,15,0.684309567840598
2,126368.0,161366.0,0.039,0.783114162834798,CTAB,0.2,CHAPS,0.8,fine_fine,16,0.7755508435526778
2,129586.0,167696.0,0.0391,0.7727435359221448,CTAB,0.2,CHAPS,0.8,fine_fine,17,0.8667921192647576
2,146972.0,204369.0,0.0389,0.7191501646531518,CTAB,0.2,CHAPS,0.8,fine_fine,18,0.9580333949768374
2,153213.0,210813.0,0.0406,0.7267720681362155,CTAB,0.2,CHAPS,0.8,fine_fine,19,1.049274670688917
2,162350.0,227704.0,0.0409,0.7129870358008643,CTAB,0.2,CHAPS,0.8,fine_fine,20,1.1405159464009968
2,188995.0,269416.0,0.0393,0.7014987973988182,CTAB,0.2,CHAPS,0.8,fine_fine,21,1.368619135681196
2,195037.0,281349.0,0.0396,0.6932208751408393,CTAB,0.2,CHAPS,0.8,fine_fine,22,1.7668797065980206
2,174484.0,250138.0,0.0409,0.6975509518745653,CTAB,0.2,CHAPS,0.8,fine_fine,23,2.2810318928019937
3,122256.0,154705.0,0.0393,0.7902524158883035,CTAB,0.2,CHAPS,0.8,fine_fine,24,0.3649651028483189
3,124469.0,155569.0,0.0406,0.800088706618928,CTAB,0.2,CHAPS,0.8,fine_fine,25,0.4711679217594721
3,131208.0,161643.0,0.0409,0.8117147046268629,CTAB,0.2,CHAPS,0.8,fine_fine,26,0.6082751714138649
3,129888.0,158001.0,0.041,0.8220707463876811,CTAB,0.2,CHAPS,0.8,fine_fine,27,0.684309567840598
3,122136.0,152359.0,0.0392,0.8016329852519378,CTAB,0.2,CHAPS,0.8,fine_fine,28,0.7755508435526778
3,124445.0,159112.0,0.0391,0.7821220272512444,CTAB,0.2,CHAPS,0.8,fine_fine,29,0.8667921192647576
3,140835.0,195056.0,0.0387,0.7220234189155935,CTAB,0.2,CHAPS,0.8,fine_fine,30,0.9580333949768374
3,146815.0,202623.0,0.0404,0.7245722351361888,CTAB,0.2,CHAPS,0.8,fine_fine,31,1.049274670688917
3,154644.0,222201.0,0.0411,0.69596446460637,CTAB,0.2,CHAPS,0.8,fine_fine,32,1.1405159464009968
3,183851.0,261475.0,0.0392,0.703130318386079,CTAB,0.2,CHAPS,0.8,fine_fine,33,1.368619135681196
3,191604.0,275588.0,0.0396,0.6952552360770425,CTAB,0.2,CHAPS,0.8,fine_fine,34,1.7668797065980206
3,170032.0,246711.0,0.0409,0.6891950500788372,CTAB,0.2,CHAPS,0.8,fine_fine,35,2.2810318928019937
1,176888.0,223767.0,0.042,0.790500833456229,DTAB,0.05,CHAPS,0.95,fine_fine,0,2.3674411627546994
1,158263.0,193624.0,0.0389,0.8173728463413626,DTAB,0.05,CHAPS,0.95,fine_fine,1,3.056353398824958
1,175207.0,214447.0,0.0387,0.8170177246592398,DTAB,0.05,CHAPS,0.95,fine_fine,2,3.9457352712578326
1,217557.0,273204.0,0.0404,0.7963170378178943,DTAB,0.05,CHAPS,0.95,fine_fine,3,4.438952180165062
1,174569.0,213493.0,0.0427,0.8176802049715916,DTAB,0.05,CHAPS,0.95,fine_fine,4,5.0308124708537365
1,180609.0,236182.0,0.0395,0.7647026445707125,DTAB,0.05,CHAPS,0.95,fine_fine,5,5.622672761542411
1,204670.0,283795.0,0.0414,0.7211895910780669,DTAB,0.05,CHAPS,0.95,fine_fine,6,6.214533052231086
1,222900.0,320423.0,0.039,0.6956429469794615,DTAB,0.05,CHAPS,0.95,fine_fine,7,6.806393342919761
1,222370.0,328599.0,0.04,0.6767214751110016,DTAB,0.05,CHAPS,0.95,fine_fine,8,7.3982536336084355
1,239948.0,356575.0,0.0393,0.6729243497160485,DTAB,0.05,CHAPS,0.95,fine_fine,9,8.877904360330124
1,264955.0,399929.0,0.0413,0.6625050946543012,DTAB,0.05,CHAPS,0.95,fine_fine,10,11.46132524559359
1,245769.0,369393.0,0.0397,0.6653320447328455,DTAB,0.05,CHAPS,0.95,fine_fine,11,14.796507267216873
2,160443.0,203858.0,0.0424,0.7870331309048455,DTAB,0.05,CHAPS,0.95,fine_fine,12,2.3674411627546994
2,142023.0,178502.0,0.0389,0.7956381441104301,DTAB,0.05,CHAPS,0.95,fine_fine,13,3.056353398824958
2,155518.0,194778.0,0.0387,0.7984371951657785,DTAB,0.05,CHAPS,0.95,fine_fine,14,3.9457352712578326
2,192265.0,241433.0,0.0404,0.7963492977347753,DTAB,0.05,CHAPS,0.95,fine_fine,15,4.438952180165062
2,158821.0,202378.0,0.0422,0.7847740367035942,DTAB,0.05,CHAPS,0.95,fine_fine,16,5.0308124708537365
2,166022.0,221928.0,0.0395,0.7480894704588875,DTAB,0.05,CHAPS,0.95,fine_fine,17,5.622672761542411
2,187908.0,262337.0,0.0415,0.7162847787387978,DTAB,0.05,CHAPS,0.95,fine_fine,18,6.214533052231086
2,206861.0,301707.0,0.0389,0.6856354012336472,DTAB,0.05,CHAPS,0.95,fine_fine,19,6.806393342919761
2,208140.0,307926.0,0.0396,0.6759416223378344,DTAB,0.05,CHAPS,0.95,fine_fine,20,7.3982536336084355
2,224946.0,340771.0,0.0406,0.6601089881474655,DTAB,0.05,CHAPS,0.95,fine_fine,21,8.877904360330124
2,249764.0,383432.0,0.0415,0.6513905985937533,DTAB,0.05,CHAPS,0.95,fine_fine,22,11.46132524559359
2,236314.0,364876.0,0.0401,0.647655641916706,DTAB,0.05,CHAPS,0.95,fine_fine,23,14.796507267216873
3,152091.0,196812.0,0.0428,0.7727730016462411,DTAB,0.05,CHAPS,0.95,fine_fine,24,2.3674411627546994
3,132783.0,168751.0,0.0389,0.7868575593626111,DTAB,0.05,CHAPS,0.95,fine_fine,25,3.056353398824958
3,145941.0,186645.0,0.0387,0.781917544000643,DTAB,0.05,CHAPS,0.95,fine_fine,26,3.9457352712578326
3,181978.0,231687.0,0.0406,0.7854476081955397,DTAB,0.05,CHAPS,0.95,fine_fine,27,4.438952180165062
3,152883.0,196810.0,0.042,0.7768050403942889,DTAB,0.05,CHAPS,0.95,fine_fine,28,5.0308124708537365
3,159272.0,214453.0,0.0393,0.742689540365488,DTAB,0.05,CHAPS,0.95,fine_fine,29,5.622672761542411
3,177738.0,254263.0,0.0414,0.6990321045531596,DTAB,0.05,CHAPS,0.95,fine_fine,30,6.214533052231086
3,197989.0,291491.0,0.0388,0.6792285182046787,DTAB,0.05,CHAPS,0.95,fine_fine,31,6.806393342919761
3,198867.0,299455.0,0.0398,0.6640964418693961,DTAB,0.05,CHAPS,0.95,fine_fine,32,7.3982536336084355
3,218186.0,331311.0,0.0393,0.6585534437431899,DTAB,0.05,CHAPS,0.95,fine_fine,33,8.877904360330124
3,242245.0,375036.0,0.0411,0.6459246578995083,DTAB,0.05,CHAPS,0.95,fine_fine,34,11.46132524559359
3,233174.0,361846.0,0.0399,0.6444012093542557,DTAB,0.05,CHAPS,0.95,fine_fine,35,14.796507267216873
1,144558.0,183153.0,0.0409,0.7892745409575601,CTAB,0.8,DTAB,0.2,rough_rough,0,0.186
1,145132.0,183224.0,0.0528,0.7921014714229577,CTAB,0.8,DTAB,0.2,rough_rough,1,0.254
1,140347.0,173800.0,0.0407,0.8075201380897583,CTAB,0.8,DTAB,0.2,rough_rough,2,0.346
1,142693.0,174941.0,0.0392,0.8156635665738735,CTAB,0.8,DTAB,0.2,rough_rough,3,0.472
1,135564.0,166075.0,0.0394,0.8162818003913894,CTAB,0.8,DTAB,0.2,rough_rough,4,0.644
1,106206.0,129323.0,0.0391,0.8212460273887863,CTAB,0.8,DTAB,0.2,rough_rough,5,0.878
1,104105.0,133639.0,0.04,0.7790016387431813,CTAB,0.8,DTAB,0.2,rough_rough,6,1.198
1,143464.0,191446.0,0.049,0.7493705796934906,CTAB,0.8,DTAB,0.2,rough_rough,7,1.633
1,134191.0,184500.0,0.041,0.7273224932249323,CTAB,0.8,DTAB,0.2,rough_rough,8,2.228
1,124719.0,176523.0,0.0426,0.7065311602454071,CTAB,0.8,DTAB,0.2,rough_rough,9,3.038
1,124894.0,171511.0,0.041,0.7281981913696498,CTAB,0.8,DTAB,0.2,rough_rough,10,4.143
1,101459.0,138735.0,0.042,0.7313150971276174,CTAB,0.8,DTAB,0.2,rough_rough,11,5.649
2,130145.0,167065.0,0.041,0.7790081704725705,CTAB,0.8,DTAB,0.2,rough_rough,12,0.186
2,132261.0,167884.0,0.0524,0.7878118224488337,CTAB,0.8,DTAB,0.2,rough_rough,13,0.254
2,126182.0,157639.0,0.0405,0.8004491274367384,CTAB,0.8,DTAB,0.2,rough_rough,14,0.346
2,131311.0,163015.0,0.0393,0.8055148299236267,CTAB,0.8,DTAB,0.2,rough_rough,15,0.472
2,126203.0,154968.0,0.0393,0.8143810335036911,CTAB,0.8,DTAB,0.2,rough_rough,16,0.644
2,101207.0,124797.0,0.0393,0.8109730201847801,CTAB,0.8,DTAB,0.2,rough_rough,17,0.878
2,97483.0,127187.0,0.04,0.7664541187385503,CTAB,0.8,DTAB,0.2,rough_rough,18,1.198
2,133963.0,178730.0,0.0489,0.749527219828792,CTAB,0.8,DTAB,0.2,rough_rough,19,1.633
2,128171.0,179266.0,0.0411,0.7149766269119632,CTAB,0.8,DTAB,0.2,rough_rough,20,2.228
2,120066.0,169881.0,0.0428,0.7067653239620676,CTAB,0.8,DTAB,0.2,rough_rough,21,3.038
2,119335.0,166879.0,0.041,0.715098963919966,CTAB,0.8,DTAB,0.2,rough_rough,22,4.143
2,99576.0,137140.0,0.042,0.7260901268776433,CTAB,0.8,DTAB,0.2,rough_rough,23,5.649
3,124794.0,159087.0,0.0408,0.7844387033509966,CTAB,0.8,DTAB,0.2,rough_rough,24,0.186
3,123498.0,158142.0,0.0499,0.7809310619569754,CTAB,0.8,DTAB,0.2,rough_rough,25,0.254
3,119572.0,150317.0,0.0407,0.795465582735153,CTAB,0.8,DTAB,0.2,rough_rough,26,0.346
3,123037.0,154791.0,0.039,0.7948588742239536,CTAB,0.8,DTAB,0.2,rough_rough,27,0.472
3,118275.0,148337.0,0.0396,0.7973398410376372,CTAB,0.8,DTAB,0.2,rough_rough,28,0.644
3,96460.0,119931.0,0.039,0.8042958034203,CTAB,0.8,DTAB,0.2,rough_rough,29,0.878
3,93546.0,121763.0,0.0401,0.768262937016992,CTAB,0.8,DTAB,0.2,rough_rough,30,1.198
3,127892.0,172807.0,0.0492,0.740085760414798,CTAB,0.8,DTAB,0.2,rough_rough,31,1.633
3,124763.0,173912.0,0.041,0.7173915543493261,CTAB,0.8,DTAB,0.2,rough_rough,32,2.228
3,118569.0,167772.0,0.0427,0.706726986624705,CTAB,0.8,DTAB,0.2,rough_rough,33,3.038
3,117058.0,165458.0,0.0408,0.7074786350614658,CTAB,0.8,DTAB,0.2,rough_rough,34,4.143
3,98523.0,136056.0,0.042,0.7241356500264597,CTAB,0.8,DTAB,0.2,rough_rough,35,5.649
1,158056.0,197573.0,0.0404,0.7999878525911941,DTAB,0.05,CHAPS,0.95,rough_rough,0,1.159
1,160878.0,190796.0,0.0395,0.8431937776473302,DTAB,0.05,CHAPS,0.95,rough_rough,1,1.55
1,180891.0,219032.0,0.0394,0.8258656269403557,DTAB,0.05,CHAPS,0.95,rough_rough,2,2.073
1,180475.0,217821.0,0.0398,0.8285472934198264,DTAB,0.05,CHAPS,0.95,rough_rough,3,2.772
1,184396.0,221042.0,0.0412,0.8342125026013156,DTAB,0.05,CHAPS,0.95,rough_rough,4,3.708
1,207803.0,259085.0,0.0385,0.8020649593762664,DTAB,0.05,CHAPS,0.95,rough_rough,5,4.959
1,233050.0,338022.0,0.0391,0.6894521658353598,DTAB,0.05,CHAPS,0.95,rough_rough,6,6.632
1,252449.0,370613.0,0.0393,0.6811660681087819,DTAB,0.05,CHAPS,0.95,rough_rough,7,8.87
1,241087.0,372981.0,0.0413,0.6463787699641537,DTAB,0.05,CHAPS,0.95,rough_rough,8,11.863
1,257333.0,403135.0,0.0399,0.6383295918240788,DTAB,0.05,CHAPS,0.95,rough_rough,9,15.866
1,256935.0,403227.0,0.0386,0.6371969138971348,DTAB,0.05,CHAPS,0.95,rough_rough,10,21.219
1,255941.0,400835.0,0.0393,0.6385195903551336,DTAB,0.05,CHAPS,0.95,rough_rough,11,28.379
2,147416.0,181379.0,0.0405,0.8127512005248678,DTAB,0.05,CHAPS,0.95,rough_rough,12,1.159
2,145079.0,176872.0,0.0394,0.8202485413180153,DTAB,0.05,CHAPS,0.95,rough_rough,13,1.55
2,164337.0,201161.0,0.0391,0.8169426479287735,DTAB,0.05,CHAPS,0.95,rough_rough,14,2.073
2,162000.0,199860.0,0.0399,0.8105673971780246,DTAB,0.05,CHAPS,0.95,rough_rough,15,2.772
2,164907.0,205180.0,0.041,0.803718686031777,DTAB,0.05,CHAPS,0.95,rough_rough,16,3.708
2,188200.0,244482.0,0.0386,0.7697908230462774,DTAB,0.05,CHAPS,0.95,rough_rough,17,4.959
2,223532.0,320953.0,0.0391,0.696463345100373,DTAB,0.05,CHAPS,0.95,rough_rough,18,6.632
2,236625.0,356166.0,0.039,0.6643671771028116,DTAB,0.05,CHAPS,0.95,rough_rough,19,8.87
2,232983.0,354024.0,0.0413,0.6580994508846858,DTAB,0.05,CHAPS,0.95,rough_rough,20,11.863
2,249098.0,389464.0,0.04,0.6395918493108478,DTAB,0.05,CHAPS,0.95,rough_rough,21,15.866
2,248775.0,390488.0,0.0388,0.6370874393067136,DTAB,0.05,CHAPS,0.95,rough_rough,22,21.219
2,249165.0,389524.0,0.0394,0.6396653351269755,DTAB,0.05,CHAPS,0.95,rough_rough,23,28.379
3,139796.0,173457.0,0.0403,0.805940377153992,DTAB,0.05,CHAPS,0.95,rough_rough,24,1.159
3,137694.0,170288.0,0.0395,0.8085948510758245,DTAB,0.05,CHAPS,0.95,rough_rough,25,1.55
3,154668.0,193571.0,0.0391,0.7990246472870419,DTAB,0.05,CHAPS,0.95,rough_rough,26,2.073
3,151664.0,191200.0,0.0398,0.7932217573221757,DTAB,0.05,CHAPS,0.95,rough_rough,27,2.772
3,153667.0,194971.0,0.0412,0.7881531099496848,DTAB,0.05,CHAPS,0.95,rough_rough,28,3.708
3,176322.0,233170.0,0.0387,0.7561950508212892,DTAB,0.05,CHAPS,0.95,rough_rough,29,4.959
3,211624.0,307554.0,0.0389,0.68808729523921,DTAB,0.05,CHAPS,0.95,rough_rough,30,6.632
3,233383.0,352664.0,0.0389,0.6617715445863485,DTAB,0.05,CHAPS,0.95,rough_rough,31,8.87
3,227722.0,349948.0,0.0412,0.6507309657434819,DTAB,0.05,CHAPS,0.95,rough_rough,32,11.863
3,244924.0,381828.0,0.0399,0.6414511245901295,DTAB,0.05,CHAPS,0.95,rough_rough,33,15.866
3,243641.0,384620.0,0.0387,0.6334589984920181,DTAB,0.05,CHAPS,0.95,rough_rough,34,21.219
3,246095.0,384329.0,0.0395,0.6403237850903784,DTAB,0.05,CHAPS,0.95,rough_rough,35,28.379
1,140747.0,183963.0,0.04,0.7650831960774721,CTAB,0.5,DTAB,0.5,rough_rough,0,0.284
1,140552.0,178506.0,0.0417,0.7873796959205853,CTAB,0.5,DTAB,0.5,rough_rough,1,0.386
1,143668.0,174760.0,0.0394,0.822087434195468,CTAB,0.5,DTAB,0.5,rough_rough,2,0.526
1,141854.0,173430.0,0.0397,0.8179323069826443,CTAB,0.5,DTAB,0.5,rough_rough,3,0.715
1,126369.0,152795.0,0.0395,0.8270493144409176,CTAB,0.5,DTAB,0.5,rough_rough,4,0.973
1,97982.0,120006.0,0.0418,0.8164758428745229,CTAB,0.5,DTAB,0.5,rough_rough,5,1.325
1,116182.0,150666.0,0.0419,0.7711228810746951,CTAB,0.5,DTAB,0.5,rough_rough,6,1.803
1,137279.0,180443.0,0.0408,0.7607887255255122,CTAB,0.5,DTAB,0.5,rough_rough,7,2.453
1,137031.0,191435.0,0.043,0.715809543709353,CTAB,0.5,DTAB,0.5,rough_rough,8,3.338
1,127579.0,180779.0,0.0408,0.7057180314085154,CTAB,0.5,DTAB,0.5,rough_rough,9,4.543
1,121459.0,165951.0,0.0422,0.7318967647076546,CTAB,0.5,DTAB,0.5,rough_rough,10,6.183
1,98376.0,132903.0,0.0428,0.7402090246269836,CTAB,0.5,DTAB,0.5,rough_rough,11,8.414
2,134881.0,168459.0,0.0401,0.8006755352934541,CTAB,0.5,DTAB,0.5,rough_rough,12,0.284
2,132113.0,165360.0,0.0421,0.7989417029511369,CTAB,0.5,DTAB,0.5,rough_rough,13,0.386
2,132880.0,164511.0,0.0392,0.8077271428658266,CTAB,0.5,DTAB,0.5,rough_rough,14,0.526
2,130684.0,164647.0,0.0397,0.7937223271605314,CTAB,0.5,DTAB,0.5,rough_rough,15,0.715
2,118305.0,147991.0,0.0396,0.7994067206789602,CTAB,0.5,DTAB,0.5,rough_rough,16,0.973
2,93181.0,114827.0,0.0417,0.8114903289296072,CTAB,0.5,DTAB,0.5,rough_rough,17,1.325
2,108157.0,143613.0,0.0418,0.753114272384812,CTAB,0.5,DTAB,0.5,rough_rough,18,1.803
2,129459.0,176678.0,0.0407,0.732739786504262,CTAB,0.5,DTAB,0.5,rough_rough,19,2.453
2,132637.0,186477.0,0.0434,0.7112780664639607,CTAB,0.5,DTAB,0.5,rough_rough,20,3.338
2,122911.0,175029.0,0.0408,0.7022322015208908,CTAB,0.5,DTAB,0.5,rough_rough,21,4.543
2,118761.0,164115.0,0.0421,0.7236450050269628,CTAB,0.5,DTAB,0.5,rough_rough,22,6.183
2,95089.0,129838.0,0.0428,0.7323664874689998,CTAB,0.5,DTAB,0.5,rough_rough,23,8.414
3,126499.0,160495.0,0.0399,0.7881803171438363,CTAB,0.5,DTAB,0.5,rough_rough,24,0.284
3,124010.0,157605.0,0.0422,0.7868405190190667,CTAB,0.5,DTAB,0.5,rough_rough,25,0.386
